user,tweet,date,likes,geo,coordinates,place,user_loc,query,in_nigeria,state,party_candidate,tweet_proc
Mrflaiirr,rt @victorisrael_: the fuel scarcity in lagos doesn’t affect people who support tinubu. just scream jagaban and you’ll be given 20 litres o…,2022-11-26 16:18:38+00:00,0,,,,Nigeria,Peter obi,True,unknown,tinubu_apc,rt @user the fuel scarcity in lagos doesn’t affect people who support tinubu. just scream jagaban and you’ll be given 20 litres o…
mcece88,rt @_realkingsley: asari knows peter obi presidency will never give him space. he is fighting for himself.,2022-11-26 16:18:38+00:00,0,,,,,Peter obi,False,unknown,obi_labour,rt @user asari knows peter obi presidency will never give him space. he is fighting for himself.
DJFrenzyFlamez,rt @asemota: the greatest thing peter obi can do is inspire others to be like him. the next greatest thing is to get them to run for office…,2022-11-26 16:18:36+00:00,0,,,,Enugu,Peter obi,False,enugu,obi_labour,rt @user the greatest thing peter obi can do is inspire others to be like him. the next greatest thing is to get them to run for office…
okwu65946964,rt @victorisrael_: october 1st ikeja rally for peter obi; today our beautiful obidient baby has arrived. mother @thatgalfyne and baby are d…,2022-11-26 16:18:36+00:00,0,,,,,Peter obi,False,unknown,obi_labour,rt @user october 1st ikeja rally for peter obi; today our beautiful obidient baby has arrived. mother @user and baby are d…
SamMalizu,"rt @dr_chazduke: did you know that innoson vehicles delivered made in nigeria vehicles worth $4.7 million to sierra leone government?

god…",2022-11-26 16:18:35+00:00,0,,,,Nigeria,Peter obi,True,unknown,,"rt @user did you know that innoson vehicles delivered made in nigeria vehicles worth $4.7 million to sierra leone government?

god…"
IpigbheS,rt @asemota: the greatest thing peter obi can do is inspire others to be like him. the next greatest thing is to get them to run for office…,2022-11-26 16:18:33+00:00,0,,,,,Peter obi,False,unknown,obi_labour,rt @user the greatest thing peter obi can do is inspire others to be like him. the next greatest thing is to get them to run for office…
Andycalzy,"rt @ayemojubar: tinubu wants to be the president of the most populous black nation on earth, but he hates statistics.

he and his vice have…",2022-11-26 16:18:33+00:00,0,,,,"Ikeja, Nigeria",Peter obi,True,unknown,tinubu_apc,"rt @user tinubu wants to be the president of the most populous black nation on earth, but he hates statistics.

he and his vice have…"
tweetofkenny,rt @asemota: the greatest thing peter obi can do is inspire others to be like him. the next greatest thing is to get them to run for office…,2022-11-26 16:18:33+00:00,0,,,,,Peter obi,False,unknown,obi_labour,rt @user the greatest thing peter obi can do is inspire others to be like him. the next greatest thing is to get them to run for office…
kaycalaxemma,"rt @chude__: i look like i'm okay but deep down i need somebody to explain to me how peter obi managed to attend events in owerri, awka, en…",2022-11-26 16:18:33+00:00,0,,,,Lagos,Peter obi,False,lagos,obi_labour,"rt @user i look like i'm okay but deep down i need somebody to explain to me how peter obi managed to attend events in owerri, awka, en…"
Seth_Godwyn,rt @asemota: the greatest thing peter obi can do is inspire others to be like him. the next greatest thing is to get them to run for office…,2022-11-26 16:18:33+00:00,0,,,,,Peter obi,False,unknown,obi_labour,rt @user the greatest thing peter obi can do is inspire others to be like him. the next greatest thing is to get them to run for office…
UmanaSimple,rt @utazijay: see the beautiful moment when peter obi @peterobi hugged frank nweke jr @franknwekeii at the #shapingthefuture event yesterda…,2022-11-26 16:18:30+00:00,0,,,,Where God wants me to be,Peter obi,False,unknown,obi_labour,rt @user see the beautiful moment when peter obi @user hugged frank nweke jr @user at the #shapingthefuture event yesterda…
Gizzhy_A,"rt @uchepokoye: aside from anambra state, i doubt if there are other states in nigeria, where public secondary schools are preferred over p…",2022-11-26 16:18:28+00:00,0,,,,Everywhere,Peter obi,False,unknown,,"rt @user aside from anambra state, i doubt if there are other states in nigeria, where public secondary schools are preferred over p…"
obasholey,rt @po_grassrootm: breaking: large numbers of apga members now defecting into labour party and becoming obidient after their interactive se…,2022-11-26 16:18:27+00:00,0,,,,"Lagos, Nigeria",Peter obi,True,lagos,obi_labour,rt @user breaking: large numbers of apga members now defecting into labour party and becoming obidient after their interactive se…
theagricman4549,rt @igweodyssey: obidients led by @dawa911 has fixed another borehole in the north as a way of spreading the peter obi message. dividends o…,2022-11-26 16:18:27+00:00,0,,,,,Peter obi,False,unknown,obi_labour,rt @user obidients led by @user has fixed another borehole in the north as a way of spreading the peter obi message. dividends o…
olafeazy,"rt @cchukudebelu: peter obi's movement isn't driven by opportunists who are hustling for attention, clout and financial benefits from a wid…",2022-11-26 16:18:26+00:00,0,,,,,Peter obi,False,unknown,obi_labour,"rt @user peter obi's movement isn't driven by opportunists who are hustling for attention, clout and financial benefits from a wid…"
nwoke_ven,"reno omokri is the most confused boy of our time, struggling for recognition.peter obi has remained his worst nightmare.",2022-11-26 16:18:26+00:00,0,,,,,Peter obi,False,unknown,obi_labour,"reno omokri is the most confused boy of our time, struggling for recognition.peter obi has remained his worst nightmare."
sirabdoulshehu6,"rt @iamkelex: rufai is a national treasure, and must be protected at all cost.
please kindly retweet.

tinubu tompolo naira #breaking_news…",2022-11-26 16:18:25+00:00,0,,,,"Katsina, Nigeria",Peter obi,True,katsina,tinubu_apc,"rt @user rufai is a national treasure, and must be protected at all cost.
please kindly retweet.

tinubu tompolo naira #breaking_news…"
david_onobun,"rt @itzz_blitz1: peter obi is making nigerians to realise that the phrase ""politics is a dirty game"" can entirely be false. this is a tool…",2022-11-26 16:18:24+00:00,0,,,,Nigeria ,Peter obi,True,unknown,obi_labour,"rt @user peter obi is making nigerians to realise that the phrase ""politics is a dirty game"" can entirely be false. this is a tool…"
iamolumide__,rt @victorisrael_: @peterobi @atiku happy birthday dear elder brother of peter obi. may god keep you alive and in good health to witness th…,2022-11-26 16:18:24+00:00,0,,,,Port-Harcourt/Canada soon IJN,Peter obi,False,rivers,obi_labour,rt @user @user @user happy birthday dear elder brother of peter obi. may god keep you alive and in good health to witness th…
Doctor_Fish_,"rt @bababucho: unfortunately for those trying to taint doyin okupe of funds mismanagement, there's an independent committee that oversees f…",2022-11-26 16:18:22+00:00,0,,,,"Lagos, Nigeria",Peter obi,True,lagos,,"rt @user unfortunately for those trying to taint doyin okupe of funds mismanagement, there's an independent committee that oversees f…"
Kingsleychide16,"rt @igweodyssey: within a few months of adopting peter obi as candidate, labour party got solid presence &amp; structure in all corners of nige…",2022-11-26 16:18:22+00:00,0,,,,Nigeria,Peter obi,True,unknown,obi_labour,"rt @user within a few months of adopting peter obi as candidate, labour party got solid presence &amp; structure in all corners of nige…"
MOkoye,"rt @itzz_blitz1: peter obi will shut down lagos ×10 more than the disorganised rally tinubu did today.

he shut down peoples businesses tod…",2022-11-26 16:18:22+00:00,0,,,,Lagos ,Peter obi,False,lagos,obi_labour,"rt @user peter obi will shut down lagos ×10 more than the disorganised rally tinubu did today.

he shut down peoples businesses tod…"
ogudu9090,"rt @victorisrael_: nigerians see what tinubu said about peter obi 

“atiku has been running for years, he should go &amp; sit down. the other o…",2022-11-26 16:18:21+00:00,0,,,,"Logos, Nigeria",Peter obi,True,unknown,obi_labour,"rt @user nigerians see what tinubu said about peter obi 

“atiku has been running for years, he should go &amp; sit down. the other o…"
YouCanCallMeOma,"rt @rbiakpara: pride goes before a big fool’s fall. 

“haughtiness is the high heel shoe of the low men!” the lowest of the low. 

peter ob…",2022-11-26 16:18:21+00:00,0,,,,Agam Des,Peter obi,False,unknown,obi_labour,"rt @user pride goes before a big fool’s fall. 

“haughtiness is the high heel shoe of the low men!” the lowest of the low. 

peter ob…"
arnold_notes1,"rt @hemharnuel: take back naija for president peter obi.

retweet massively if obidatti na your next president and vice president.

#takeba…",2022-11-26 16:18:20+00:00,0,,,,Sharingan,Peter obi,False,unknown,obi_labour,"rt @user take back naija for president peter obi.

retweet massively if obidatti na your next president and vice president.

#takeba…"
prinzkel1,"rt @oldcovenant: are you still in doubt of what we are doing. this is @tbnfct visiting kagini village in kubwa.

50 million votes for peter…",2022-11-26 16:18:20+00:00,0,,,,Peter Obi to the 🌍,Peter obi,False,unknown,obi_labour,"rt @user are you still in doubt of what we are doing. this is @user visiting kagini village in kubwa.

50 million votes for peter…"
KingsleyNkem,rt @_weyimi: peter obi will be the president of nigeria.,2022-11-26 16:18:20+00:00,0,,,,,Peter obi,False,unknown,obi_labour,rt @user peter obi will be the president of nigeria.
fleaptng,rt @omoelerinjare: peter obi addressed  the architects council of nigeria agm/ conference yesterday in calabar cross rivers state nigeria!…,2022-11-26 16:18:19+00:00,0,,,,,Peter obi,False,unknown,obi_labour,rt @user peter obi addressed  the architects council of nigeria agm/ conference yesterday in calabar cross rivers state nigeria!…
lekky29,rt @ovienews: as ramadan is fast approaching i want to apologise to everyone from the opposition i have offended here . starting with peter…,2022-11-26 16:18:19+00:00,0,,,,Lagos,Peter obi,False,lagos,obi_labour,rt @user as ramadan is fast approaching i want to apologise to everyone from the opposition i have offended here . starting with peter…
Obinna_231,"rt @oldcovenant: are you still in doubt of what we are doing. this is @tbnfct visiting kagini village in kubwa.

50 million votes for peter…",2022-11-26 16:18:19+00:00,0,,,,Ogbe! ,Peter obi,False,unknown,obi_labour,"rt @user are you still in doubt of what we are doing. this is @user visiting kagini village in kubwa.

50 million votes for peter…"
ajuweoflagos,"rt @nkemchor_: when peter obi was announced at the dominion city night of glory programme in lagos last night . 
#peterobi4president 
https…",2022-11-26 16:18:19+00:00,0,,,,Location ,Peter obi,False,unknown,obi_labour,"rt @user when peter obi was announced at the dominion city night of glory programme in lagos last night . 
#peterobi4president 
https…"
KingEkpo3,"rt @musicalcritic: i came across this video this 

dear nigerians, here's the chosen one president peter obi at the dominion city ground.
_…",2022-11-26 16:18:18+00:00,0,,,,"Uyo, Nigeria",Peter obi,True,unknown,obi_labour,"rt @user i came across this video this 

dear nigerians, here's the chosen one president peter obi at the dominion city ground.
_…"
ogueri_japhet,"rt @sports_doctor2: “peter obi is a cancer to the pdp. he should leave”

“if e sure obi, he should go and rest his popularity in another pa…",2022-11-26 16:18:18+00:00,0,,,,"Abuja, Nigeria",Peter obi,True,abuja,obi_labour,"rt @user “peter obi is a cancer to the pdp. he should leave”

“if e sure obi, he should go and rest his popularity in another pa…"
HumpheryOnyeama,rt @dawa911: it is not about giving an agbero drugs or a machete for political rallies but a shed to relax after their labour. musa has ere…,2022-11-26 16:18:18+00:00,0,,,,"Lagos, Nigeria",Peter obi,True,lagos,obi_labour,rt @user it is not about giving an agbero drugs or a machete for political rallies but a shed to relax after their labour. musa has ere…
Annyprince2,rt @presidentwike: who else has noticed how irrelevant adeyanju deji and segalink have become on this app? that's what happens when you try…,2022-11-26 16:18:17+00:00,0,,,,Nigeria,Peter obi,True,unknown,,rt @user who else has noticed how irrelevant adeyanju deji and segalink have become on this app? that's what happens when you try…
AlexanderOdigw,"rt @firstladyship: the pdp &amp; the apc are united in crime, they are united against peter obi.

tom &amp; jerry (pdapc) are from the same ne’er-d…",2022-11-26 16:18:16+00:00,0,,,,Dubai,Peter obi,False,unknown,obi_labour,"rt @user the pdp &amp; the apc are united in crime, they are united against peter obi.

tom &amp; jerry (pdapc) are from the same ne’er-d…"
YakoRhals,rt @presidentwike: who else has noticed how irrelevant adeyanju deji and segalink have become on this app? that's what happens when you try…,2022-11-26 16:18:16+00:00,0,,,,Nigeria,Peter obi,True,unknown,,rt @user who else has noticed how irrelevant adeyanju deji and segalink have become on this app? that's what happens when you try…
Gyangzee2,"rt @hemharnuel: take back naija for president peter obi.

retweet massively if obidatti na your next president and vice president.

#takeba…",2022-11-26 16:18:15+00:00,0,,,,,Peter obi,False,unknown,obi_labour,"rt @user take back naija for president peter obi.

retweet massively if obidatti na your next president and vice president.

#takeba…"
cpadgreat,rt @olamigokayphils: @asemota this is another prime reason i'm seriously rooting for peter obi. if that man wins i believe more persons of…,2022-11-26 16:18:15+00:00,0,,,,"Lagos, Nigeria",Peter obi,True,lagos,obi_labour,rt @user @user this is another prime reason i'm seriously rooting for peter obi. if that man wins i believe more persons of…
CharmXtova,rt @victorisrael_: asiwaju bola ahmed tinubu drops another banger. oga said we should go and collect our apv. when did inec change pvc to a…,2022-11-26 16:18:15+00:00,0,,,,"Lagos, Nigeria",Peter obi,True,lagos,tinubu_apc,rt @user asiwaju bola ahmed tinubu drops another banger. oga said we should go and collect our apv. when did inec change pvc to a…
roseben007,rt @von_bismack: the igbo transactional elites are not happy about the emergence of peter obi.,2022-11-26 16:18:14+00:00,0,,,,Port harcourt,Peter obi,False,rivers,obi_labour,rt @user the igbo transactional elites are not happy about the emergence of peter obi.
StarGirlLRM,rt @victorisrael_: the fuel scarcity in lagos doesn’t affect people who support tinubu. just scream jagaban and you’ll be given 20 litres o…,2022-11-26 16:18:14+00:00,0,,,,"Atlanta, GA",Peter obi,False,unknown,tinubu_apc,rt @user the fuel scarcity in lagos doesn’t affect people who support tinubu. just scream jagaban and you’ll be given 20 litres o…
Ore_Yusuf,rt @asemota: the greatest thing peter obi can do is inspire others to be like him. the next greatest thing is to get them to run for office…,2022-11-26 16:18:11+00:00,0,,,,🇳🇬,Peter obi,False,unknown,obi_labour,rt @user the greatest thing peter obi can do is inspire others to be like him. the next greatest thing is to get them to run for office…
MuyiwaTobby,"rt @torty_mercy: mentioning funke's name in my presence is an abomination...
peter obi's name is a disgrace...

hmmmmmm! king nebuchadnezza…",2022-11-26 16:18:09+00:00,0,,,,Nigeria,Peter obi,True,unknown,obi_labour,"rt @user mentioning funke's name in my presence is an abomination...
peter obi's name is a disgrace...

hmmmmmm! king nebuchadnezza…"
Uchechiokereke1,rt @victorisrael_: obidients!! the biggest conversation with peter obi and yusuf datti will be hitting our doorstep soon. this man doesn’t…,2022-11-26 16:18:09+00:00,0,,,,Nigeria,Peter obi,True,unknown,obi_labour,rt @user obidients!! the biggest conversation with peter obi and yusuf datti will be hitting our doorstep soon. this man doesn’t…
TwitToBebeto,"rt @dr_chazduke: did you know that innoson vehicles delivered made in nigeria vehicles worth $4.7 million to sierra leone government?

god…",2022-11-26 16:18:07+00:00,0,,,,Justice and Wealth States,Peter obi,False,unknown,,"rt @user did you know that innoson vehicles delivered made in nigeria vehicles worth $4.7 million to sierra leone government?

god…"
e_mraan_A,rt @ovienews: as ramadan is fast approaching i want to apologise to everyone from the opposition i have offended here . starting with peter…,2022-11-26 16:18:07+00:00,0,,,,Jannah,Peter obi,False,unknown,obi_labour,rt @user as ramadan is fast approaching i want to apologise to everyone from the opposition i have offended here . starting with peter…
OkeyStephen7,"rt @chude__: i look like i'm okay but deep down i need somebody to explain to me how peter obi managed to attend events in owerri, awka, en…",2022-11-26 16:18:07+00:00,0,,,,"Abuja, Nigeria",Peter obi,True,abuja,obi_labour,"rt @user i look like i'm okay but deep down i need somebody to explain to me how peter obi managed to attend events in owerri, awka, en…"
IconGerrard,rt @ovienews: as ramadan is fast approaching i want to apologise to everyone from the opposition i have offended here . starting with peter…,2022-11-26 16:18:07+00:00,0,,,,Space,Peter obi,False,unknown,obi_labour,rt @user as ramadan is fast approaching i want to apologise to everyone from the opposition i have offended here . starting with peter…
AniodoT,"rt @po_grassrootm: labour party sokoto state secretariat.
peter obi is coming don't give up nigerians. #peterobi4president2023 https://t.co…",2022-11-26 16:18:05+00:00,0,,,,"Navi Mumbai, India",Peter obi,False,unknown,obi_labour,"rt @user labour party sokoto state secretariat.
peter obi is coming don't give up nigerians. #peterobi4president2023 http"
Tolumiluch,"rt @torty_mercy: mentioning funke's name in my presence is an abomination...
peter obi's name is a disgrace...

hmmmmmm! king nebuchadnezza…",2022-11-26 16:18:05+00:00,0,,,,,Peter obi,False,unknown,obi_labour,"rt @user mentioning funke's name in my presence is an abomination...
peter obi's name is a disgrace...

hmmmmmm! king nebuchadnezza…"
uzoma201020,rt @victorisrael_: asiwaju bola ahmed tinubu drops another banger. oga said we should go and collect our apv. when did inec change pvc to a…,2022-11-26 16:18:05+00:00,0,,,,"Lagos, Nigeria",Peter obi,True,lagos,tinubu_apc,rt @user asiwaju bola ahmed tinubu drops another banger. oga said we should go and collect our apv. when did inec change pvc to a…
Ifeabunike,rt @utazijay: see the beautiful moment when peter obi @peterobi hugged frank nweke jr @franknwekeii at the #shapingthefuture event yesterda…,2022-11-26 16:18:04+00:00,0,,,,Learning French,Peter obi,False,unknown,obi_labour,rt @user see the beautiful moment when peter obi @user hugged frank nweke jr @user at the #shapingthefuture event yesterda…
ceo_desk,"rt @aishayesufu: it has started!
mr peter obi at the obi/baba-ahmed fundraising meeting on zoom with citizens
https://t.co/ha62xbxwvx",2022-11-26 16:18:03+00:00,0,,,,,Peter obi,False,unknown,obi_labour,"rt @user it has started!
mr peter obi at the obi/baba-ahmed fundraising meeting on zoom with citizens
https://t.co/ha62xbxwvx"
ujahsongs,"rt @anonxng: there’s a japanese saying that says: 

“when you’re losing a fight, don’t allow your opponent know they’re winning, you act li…",2022-11-26 16:18:03+00:00,0,,,,"Abuja, Nigeria",Peter obi,True,abuja,,"rt @user there’s a japanese saying that says: 

“when you’re losing a fight, don’t allow your opponent know they’re winning, you act li…"
NsemekeUsen,"rt @nkemchor_: compare and contrast. 
first slide: tinubu's rally 
second slide: peter obi's rally. 😆 https://t.co/qixdkk1me1",2022-11-26 16:18:02+00:00,0,,,,,Peter obi,False,unknown,obi_labour,"rt @user compare and contrast. 
first slide: tinubu's rally 
second slide: peter obi's rally. 😆 http"
promix4us,"@thetundeajayi @bwaladaniel less than 24hrs after subbing peter obi for his habits of reeling out statistics, asiwaju bola ahmed tinubu finds it difficult to pronounce pvc. replying tinubu will be a disgrace to peter obi https://t.co/nckzfefkah",2022-11-26 16:18:01+00:00,0,,,,"Lagos, Nigeria",Peter obi,True,lagos,obi_labour,"@user @user less than 24hrs after subbing peter obi for his habits of reeling out statistics, asiwaju bola ahmed tinubu finds it difficult to pronounce pvc. replying tinubu will be a disgrace to peter obi http"
JattoEhigie,"rt @_weyimi: we need peter obi, it's not a joking matter.",2022-11-26 16:18:00+00:00,0,,,,,Peter obi,False,unknown,obi_labour,"rt @user we need peter obi, it's not a joking matter."
samueluden,rt @igweodyssey: obidients led by @dawa911 has fixed another borehole in the north as a way of spreading the peter obi message. dividends o…,2022-11-26 16:18:00+00:00,0,,,,Cross River State,Peter obi,False,crossriver,obi_labour,rt @user obidients led by @user has fixed another borehole in the north as a way of spreading the peter obi message. dividends o…
john_diidi,"rt @firstladyship: peter obi wished atiku a happy birthday, &amp; it became the best traction waziri has ever enjoyed on twitter. that simple b…",2022-11-26 16:18:00+00:00,0,,,,Owerri,Peter obi,False,unknown,obi_labour,"rt @user peter obi wished atiku a happy birthday, &amp; it became the best traction waziri has ever enjoyed on twitter. that simple b…"
silastafi,rt @maxwellishaku10: @dunua @gracetiti2 @midallatu @hauwaatikuuwais @marilynokowa @iyorchiayu @atikulateng @pdpnewgen @atikulated_2023 @sil…,2022-11-26 16:18:00+00:00,0,,,,"Federal Capital Territory, Nig",Peter obi,False,abuja,atiku_pdp,rt @user @user @user @user @user @user @user @user @user @user @user
triciakiel,rt @victorisrael_: obidients!! the biggest conversation with peter obi and yusuf datti will be hitting our doorstep soon. this man doesn’t…,2022-11-26 16:17:59+00:00,0,,,,Nigeria,Peter obi,True,unknown,obi_labour,rt @user obidients!! the biggest conversation with peter obi and yusuf datti will be hitting our doorstep soon. this man doesn’t…
Agulee_,"rt @anonxng: there’s a japanese saying that says: 

“when you’re losing a fight, don’t allow your opponent know they’re winning, you act li…",2022-11-26 16:17:59+00:00,0,,,,,Peter obi,False,unknown,,"rt @user there’s a japanese saying that says: 

“when you’re losing a fight, don’t allow your opponent know they’re winning, you act li…"
urchilla01,"rt @oldcovenant: are you still in doubt of what we are doing. this is @tbnfct visiting kagini village in kubwa.

50 million votes for peter…",2022-11-26 16:17:58+00:00,0,,,,far away chasing gwalala,Peter obi,False,unknown,obi_labour,"rt @user are you still in doubt of what we are doing. this is @user visiting kagini village in kubwa.

50 million votes for peter…"
sirabdoulshehu6,"rt @chigozieialex: the coalition of small scale business women of shinkafi village and neighboring community, has indicated interest to wor…",2022-11-26 16:17:57+00:00,0,,,,"Katsina, Nigeria",Peter obi,True,katsina,,"rt @user the coalition of small scale business women of shinkafi village and neighboring community, has indicated interest to wor…"
Vasquezcarmen91,rt @jaypeegeneral: they said we only make noise on social media but we have shown them that obidients are not bots! we are human beings! we…,2022-11-26 16:17:57+00:00,0,,,,"Utah, USA",Peter obi,False,unknown,obi_labour,rt @user they said we only make noise on social media but we have shown them that obidients are not bots! we are human beings! we…
Emeka_milion,"rt @ceeceeakannaya: 5 months ago, this was sarcasm, 5 months later; today this is reality!

president peter obi! 👑 https://t.co/byb1q2p1sg",2022-11-26 16:17:56+00:00,0,,,,Uwa chukwu,Peter obi,False,unknown,obi_labour,"rt @user 5 months ago, this was sarcasm, 5 months later; today this is reality!

president peter obi! 👑 http"
LordJustusN,"rt @chude__: i look like i'm okay but deep down i need somebody to explain to me how peter obi managed to attend events in owerri, awka, en…",2022-11-26 16:17:55+00:00,0,,,,,Peter obi,False,unknown,obi_labour,"rt @user i look like i'm okay but deep down i need somebody to explain to me how peter obi managed to attend events in owerri, awka, en…"
IloabuchiChose1,"rt @_weyimi: we need peter obi, it's not a joking matter.",2022-11-26 16:17:54+00:00,0,,,,,Peter obi,False,unknown,obi_labour,"rt @user we need peter obi, it's not a joking matter."
Jewjubrown,"rt @ba55ey: peter obi still hustles like he has no supporter. attending every interview and event.
atiku confident his tribe will make it h…",2022-11-26 16:17:53+00:00,0,,,,FL300,Peter obi,False,unknown,obi_labour,"rt @user peter obi still hustles like he has no supporter. attending every interview and event.
atiku confident his tribe will make it h…"
PedroMontage,rt @oolusore: bola tinubu chose a muslim-muslim ticket with the current situation of nigeria and you are pained that peter obi (labour part…,2022-11-26 16:17:53+00:00,0,,,,,Peter obi,False,unknown,obi_labour,rt @user bola tinubu chose a muslim-muslim ticket with the current situation of nigeria and you are pained that peter obi (labour part…
obis_couture,"rt @torty_mercy: mentioning funke's name in my presence is an abomination...
peter obi's name is a disgrace...

hmmmmmm! king nebuchadnezza…",2022-11-26 16:17:52+00:00,0,,,,Somewhere on the planet,Peter obi,False,unknown,obi_labour,"rt @user mentioning funke's name in my presence is an abomination...
peter obi's name is a disgrace...

hmmmmmm! king nebuchadnezza…"
mhyeladi,rt @jeffphilips1: this movement dun turn armed robbery....inec recognized yahoo movement aka obidient movement for peter obi🙆‍♂️🙆‍♂️🙆‍♂️ ht…,2022-11-26 16:17:52+00:00,0,,,,abuja,Peter obi,False,abuja,obi_labour,rt @user this movement dun turn armed robbery....inec recognized yahoo movement aka obidient movement for peter obi🙆‍♂️🙆‍♂️🙆‍♂️ ht…
kenbuzor,"rt @aminaruk: peter obi 

south east 100%
south south 90%
north central 70%
south west 60%
north east 25%
north west 25%

let's just declar…",2022-11-26 16:17:52+00:00,0,,,,,Peter obi,False,unknown,obi_labour,"rt @user peter obi 

south east 100%
south south 90%
north central 70%
south west 60%
north east 25%
north west 25%

let's just declar…"
divad_9022,"rt @therealbelano: let's change your curtains for you. 
dm for best price and quality. 

peter obi world cup https://t.co/1lhheha3xy",2022-11-26 16:17:52+00:00,0,,,,"Lagos, Nigeria",Peter obi,True,lagos,obi_labour,"rt @user let's change your curtains for you. 
dm for best price and quality. 

peter obi world cup http"
ras_hech,"rt @hemmigas: the song played by the instrumentalist when peter obi was introduced at dominion city today got me into tears 😭

""see what th…",2022-11-26 16:17:52+00:00,0,,,,,Peter obi,False,unknown,obi_labour,"rt @user the song played by the instrumentalist when peter obi was introduced at dominion city today got me into tears 😭

""see what th…"
JattoEhigie,rt @von_bismack: the igbo transactional elites are not happy about the emergence of peter obi.,2022-11-26 16:17:51+00:00,0,,,,,Peter obi,False,unknown,obi_labour,rt @user the igbo transactional elites are not happy about the emergence of peter obi.
Arabmonie10,rt @ceephic: nyesom wike has again said that he has no regret saying he will support peter obi with all the logistics needed for obidatti c…,2022-11-26 16:17:51+00:00,0,,,,London,Peter obi,False,london,obi_labour,rt @user nyesom wike has again said that he has no regret saying he will support peter obi with all the logistics needed for obidatti c…
AmaksC,"rt @chude__: you need to see how peter obi puts in effort to speak to nigerians at every given opportunity.

peter obi will engage you no m…",2022-11-26 16:17:51+00:00,0,,,,Lagos,Peter obi,False,lagos,obi_labour,"rt @user you need to see how peter obi puts in effort to speak to nigerians at every given opportunity.

peter obi will engage you no m…"
obasholey,rt @nkemchor_: this tweet from he peter obi resonates . nigerians are you tired ???? the choice is yours https://t.co/5tvafaajsc,2022-11-26 16:17:51+00:00,0,,,,"Lagos, Nigeria",Peter obi,True,lagos,obi_labour,rt @user this tweet from he peter obi resonates . nigerians are you tired ???? the choice is yours http
ALAOFINFORTUNA1,@elnasrino @officialabat how come is atiku peter obi boss...and peter obi is more intelligent and excellent than atiku...do you think at all?,2022-11-26 16:17:51+00:00,0,,,,UAE ,Peter obi,False,unknown,obi_labour,@user @user how come is atiku peter obi boss...and peter obi is more intelligent and excellent than atiku...do you think at all?
sirfadeel,"rt @omojuwa: correct me if i’m right. time spent as governor, kwankwaso was several heavens ahead of peter obi. it’s not even a fair compar…",2022-11-26 16:17:50+00:00,0,,,,"ÜT: 10.5456632,7.4605357",Peter obi,False,unknown,obi_labour,"rt @user correct me if i’m right. time spent as governor, kwankwaso was several heavens ahead of peter obi. it’s not even a fair compar…"
Okey00635684,rt @multimeverse: mobilization groups and everyone talking to people about peter obi (all of us) we need to start making sure labour party…,2022-11-26 16:17:50+00:00,0,,,,,Peter obi,False,unknown,obi_labour,rt @user mobilization groups and everyone talking to people about peter obi (all of us) we need to start making sure labour party…
Daniella4__,rt @asemota: the greatest thing peter obi can do is inspire others to be like him. the next greatest thing is to get them to run for office…,2022-11-26 16:17:49+00:00,0,,,,"Federal Capital Territory, Nig",Peter obi,False,abuja,obi_labour,rt @user the greatest thing peter obi can do is inspire others to be like him. the next greatest thing is to get them to run for office…
champagnefab22,rt @jaypeegeneral: goosebumps 🔥🔥🔥 introduction of peter obi yesterday at the dominion city night of glory in lagos state. massive show of l…,2022-11-26 16:17:48+00:00,0,,,,Nigeria,Peter obi,True,unknown,obi_labour,rt @user goosebumps 🔥🔥🔥 introduction of peter obi yesterday at the dominion city night of glory in lagos state. massive show of l…
ejide_michael,"rt @jeffphilips1: peter obi, the day he'll eventually be free from obidients' hands after losing woefully in february...man's currently liv…",2022-11-26 16:17:47+00:00,0,,,,"Lagos ,Nigeria",Peter obi,True,lagos,obi_labour,"rt @user peter obi, the day he'll eventually be free from obidients' hands after losing woefully in february...man's currently liv…"
SilverWealths,"rt @chude__: you need to see how peter obi puts in effort to speak to nigerians at every given opportunity.

peter obi will engage you no m…",2022-11-26 16:17:47+00:00,0,,,,,Peter obi,False,unknown,obi_labour,"rt @user you need to see how peter obi puts in effort to speak to nigerians at every given opportunity.

peter obi will engage you no m…"
victorbright24,"rt @truthtoarewa: if yar'adua did not died, an ijaw man would never have smell the presidency. this is why i laugh at people of minority or…",2022-11-26 16:17:47+00:00,0,,,,,Peter obi,False,unknown,,"rt @user if yar'adua did not died, an ijaw man would never have smell the presidency. this is why i laugh at people of minority or…"
unclemeks,rt @midemide1: @themannnaman this was @ ibadan shortly after when peter obi's chopper landed. https://t.co/sfk4pm9frn,2022-11-26 16:17:46+00:00,0,,,,"Abuja, Nigeria",Peter obi,True,abuja,obi_labour,rt @user @user this was @ ibadan shortly after when peter obi's chopper landed. http
chukzeegeorge,"rt @jayjaymax8: the obidient anthem.

like and retweet if you like it.

peter obi arise tv osibanjo tiwa savage aisha manifesto cut 1 https…",2022-11-26 16:17:45+00:00,0,,,,Global,Peter obi,False,unknown,obi_labour,"rt @user the obidient anthem.

like and retweet if you like it.

peter obi arise tv osibanjo tiwa savage aisha manifesto cut 1 http"
