user,tweet,date,likes,geo,coordinates,place,user_loc,query,in_nigeria,state,party_candidate,tweet_proc,sentiment
loyalBATvotary,"rt @eleluayoola: today in lagos. 

it is a must for me to vote for asiwaju bola ahmed tinubu. i have my pvc.
♾️♾️♾️ https://t.co/uekakgbzrq",2022-11-26 16:50:29+00:00,0,,,,"Lagos, Nigeria",bola tinubu,True,lagos,tinubu_apc,"rt @user today in lagos. 

it is a must for me to vote for asiwaju bola ahmed tinubu. i have my pvc.
♾️♾️♾️ http",Neutral
Ifeanyi80640776,"rt @nzube_agbo: when kenneth okonkwo said that asiwaju bola ahmed tinubu has become food for comedians, and a creator of comic relief, he w…",2022-11-26 16:50:28+00:00,0,,,,Nigeria,bola tinubu,True,unknown,tinubu_apc,"rt @user when kenneth okonkwo said that asiwaju bola ahmed tinubu has become food for comedians, and a creator of comic relief, he w…",Neutral
Femiotunba1,"rt @bashirahmaad: the arrival of our presidential candidate, asiwaju bola tinubu at the teslim balogun stadium for his lagos presidential r…",2022-11-26 16:50:25+00:00,0,,,,"Lagos, Nigeria",bola tinubu,True,lagos,tinubu_apc,"rt @user the arrival of our presidential candidate, asiwaju bola tinubu at the teslim balogun stadium for his lagos presidential r…",Neutral
mojoe_247,rt @oolusore: bola tinubu chose a muslim-muslim ticket with the current situation of nigeria and you are pained that peter obi (labour part…,2022-11-26 16:50:24+00:00,0,,,,"Benin City, Edo State, Nigeria",bola tinubu,True,unknown,obi_labour,rt @user bola tinubu chose a muslim-muslim ticket with the current situation of nigeria and you are pained that peter obi (labour part…,Negative
PaulAkugbe,"rt @officialjandor: today, markets across lagos have been forced to close with all traders mandated by governor sanwoolu government, to att…",2022-11-26 16:50:23+00:00,0,,,,,bola tinubu,False,unknown,,"rt @user today, markets across lagos have been forced to close with all traders mandated by governor sanwoolu government, to att…",Negative
Dampics,"rt @mr_jags: tinubu o’clock 

the exact moment (12:46pm) asiwaju bola ahmed tinubu got in at the teslim balogun stadium … electrifying  🔥🔥🔥…",2022-11-26 16:50:20+00:00,0,,,,"Oyo, Nigeria",bola tinubu,True,oyo,tinubu_apc,"rt @user tinubu o’clock 

the exact moment (12:46pm) asiwaju bola ahmed tinubu got in at the teslim balogun stadium … electrifying  🔥🔥🔥…",Neutral
FutureMarsian,"rt @makavelli275: “the national chairman was almost painted like a pancake in god’s ears”-bola ahmed tinubu, nov. 26th, 2022. https://t.co/…",2022-11-26 16:50:16+00:00,0,,,,"Abakaliki, Nigeria",bola tinubu,True,unknown,tinubu_apc,"rt @user “the national chairman was almost painted like a pancake in god’s ears”-bola ahmed tinubu, nov. 26th, 2022. http",Neutral
olubenx10,"rt @stfreakingkezy: senator oluremi tinubu (wife)dey calabar, asiwaju bola ahmed tinubu (husband) dey lagos... 

  blessed home 🥰",2022-11-26 16:50:15+00:00,0,,,,"Lagos, Nigeria",bola tinubu,True,lagos,tinubu_apc,"rt @user senator oluremi tinubu (wife)dey calabar, asiwaju bola ahmed tinubu (husband) dey lagos... 

  blessed home 🥰",Positive
omomummynoni,"rt @ohinoyiray1: meet the chief of staff to kogi state governor @pharm_asuku. the young and energetic leader is fully #jagaban. 

kogi stat…",2022-11-26 16:50:15+00:00,0,,,,"Lagos, Nigeria",bola tinubu,True,lagos,,"rt @user meet the chief of staff to kogi state governor @user the young and energetic leader is fully #jagaban. 

kogi stat…",Positive
Axel51828776,"rt @deeoneayekooto: ""bola son of tinubu, lion the son of asabi....."" https://t.co/2gii0adro3",2022-11-26 16:50:14+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user ""bola son of tinubu, lion the son of asabi....."" http",Neutral
vinzelwalt,"rt @officialjandor: today, markets across lagos have been forced to close with all traders mandated by governor sanwoolu government, to att…",2022-11-26 16:50:11+00:00,0,,,,,bola tinubu,False,unknown,,"rt @user today, markets across lagos have been forced to close with all traders mandated by governor sanwoolu government, to att…",Negative
PIUSDANIEL,"rt @nzube_agbo: when kenneth okonkwo said that asiwaju bola ahmed tinubu has become food for comedians, and a creator of comic relief, he w…",2022-11-26 16:50:11+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user when kenneth okonkwo said that asiwaju bola ahmed tinubu has become food for comedians, and a creator of comic relief, he w…",Neutral
idestjood,"rt @unlimitedeniola: go and take apv and vote for me- says tinubu.
  just small mistake noticed today because bola tinubu spoke mainly in y…",2022-11-26 16:50:10+00:00,0,,,,"Lagos, Nigeria",bola tinubu,True,lagos,tinubu_apc,"rt @user go and take apv and vote for me- says tinubu.
  just small mistake noticed today because bola tinubu spoke mainly in y…",Neutral
Emman93151732,rt @mindset_tweet: those that love bola tinubu should go and collect their apv apc card and vote for him!,2022-11-26 16:50:09+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,rt @user those that love bola tinubu should go and collect their apv apc card and vote for him!,Positive
ConteBTCmine,rt @oolusore: bola tinubu chose a muslim-muslim ticket with the current situation of nigeria and you are pained that peter obi (labour part…,2022-11-26 16:50:06+00:00,0,,,,,bola tinubu,False,unknown,obi_labour,rt @user bola tinubu chose a muslim-muslim ticket with the current situation of nigeria and you are pained that peter obi (labour part…,Negative
TripDarlinq,"rt @mindset_tweet: dear donald duke,

bola tinubu did not only use your picture for his documentary, but he also used it in his autobiograp…",2022-11-26 16:50:06+00:00,0,,,,"Ibadan,Nigeria",bola tinubu,True,unknown,obi_labour,"rt @user dear donald duke,

bola tinubu did not only use your picture for his documentary, but he also used it in his autobiograp…",Neutral
tunjiotufadebo1,"rt @officialjandor: today, markets across lagos have been forced to close with all traders mandated by governor sanwoolu government, to att…",2022-11-26 16:50:05+00:00,0,,,,"Lagos, Nigeria",bola tinubu,True,lagos,,"rt @user today, markets across lagos have been forced to close with all traders mandated by governor sanwoolu government, to att…",Negative
Ade4liver,"rt @mr_jags: today in lagos for asiwaju bola ahmed tinubu @officialabat and @jidesanwoolu 

e soak !!!!! 🔥🔥🔥🙏🏽

#bat2023 

#tinubu2023 http…",2022-11-26 16:50:04+00:00,0,,,,"Lagos,nigeria",bola tinubu,True,lagos,tinubu_apc,"rt @user today in lagos for asiwaju bola ahmed tinubu @user and @user 

e soak !!!!! 🔥🔥🔥🙏🏽

#bat2023 

#tinubu2023 http",Positive
Orakwuegodfrey1,"rt @nzube_agbo: when kenneth okonkwo said that asiwaju bola ahmed tinubu has become food for comedians, and a creator of comic relief, he w…",2022-11-26 16:50:01+00:00,0,,,,"Port Harcourt, Nigeria",bola tinubu,True,rivers,tinubu_apc,"rt @user when kenneth okonkwo said that asiwaju bola ahmed tinubu has become food for comedians, and a creator of comic relief, he w…",Neutral
CalabarPrince,"rt @michael_belex: ""go and take your apv apc and you must vote""

today's banger 😂🤣😂

• manifesto • gistlover • rufai • asiwaju bola ahmed t…",2022-11-26 16:50:01+00:00,0,,,,LAG \ CAL \ SA,bola tinubu,False,unknown,tinubu_apc,"rt @user ""go and take your apv apc and you must vote""

today's banger 😂🤣😂

• manifesto • gistlover • rufai • asiwaju bola ahmed t…",Neutral
So_Ran_Dum,rt @abualechenu: why bola tinubu will never be president of nigeria!!! he underrates and denigrate his opponent as if he is 'god'!  imagine…,2022-11-26 16:50:00+00:00,0,,,,Everywhere,bola tinubu,False,unknown,tinubu_apc,rt @user why bola tinubu will never be president of nigeria!!! he underrates and denigrate his opponent as if he is 'god'!  imagine…,Negative
Bullionval1,"rt @makavelli275: “the national chairman was almost painted like a pancake in god’s ears”-bola ahmed tinubu, nov. 26th, 2022. https://t.co/…",2022-11-26 16:49:59+00:00,0,,,,Earth,bola tinubu,False,unknown,tinubu_apc,"rt @user “the national chairman was almost painted like a pancake in god’s ears”-bola ahmed tinubu, nov. 26th, 2022. http",Neutral
DeeOneAyekooto,rt @mynewsxtra: asari dokubo: atiku abubakar no match for bola tinubu https://t.co/a9js08xzsx,2022-11-26 16:49:59+00:00,0,,,,Abuja,bola tinubu,False,abuja,atiku_pdp,rt @user asari dokubo: atiku abubakar no match for bola tinubu http,Neutral
SodipoAkeemAbio,"rt @bashirahmaad: the arrival of our presidential candidate, asiwaju bola tinubu at the teslim balogun stadium for his lagos presidential r…",2022-11-26 16:49:59+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user the arrival of our presidential candidate, asiwaju bola tinubu at the teslim balogun stadium for his lagos presidential r…",Neutral
mcfish10,rt @akinalabi: bola tinubu asiwaju… ekun omo asabi 🐅 https://t.co/bw8zgvye3j,2022-11-26 16:49:53+00:00,0,,,,lagos nigeria,bola tinubu,True,lagos,tinubu_apc,rt @user bola tinubu asiwaju… ekun omo asabi 🐅 http,Neutral
Quazim11,"rt @deeoneayekooto: ""bola son of tinubu, lion the son of asabi....."" https://t.co/2gii0adro3",2022-11-26 16:49:52+00:00,0,,,,Everywhere 🌏,bola tinubu,False,unknown,tinubu_apc,"rt @user ""bola son of tinubu, lion the son of asabi....."" http",Neutral
adesanyamonsur5,rt @tinubumedias: the leadership of tinubu/shettima media support under the stewardship of comrade mahmud muhammad welcomes asiwaju bola ti…,2022-11-26 16:49:49+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,rt @user the leadership of tinubu/shettima media support under the stewardship of comrade mahmud muhammad welcomes asiwaju bola ti…,Neutral
Exitednpoweryou,rt @victorisrael_: asiwaju bola ahmed tinubu drops another banger. oga said we should go and collect our apv. when did inec change pvc to a…,2022-11-26 16:49:48+00:00,0,,,,Nigeria,bola tinubu,True,unknown,tinubu_apc,rt @user asiwaju bola ahmed tinubu drops another banger. oga said we should go and collect our apv. when did inec change pvc to a…,Neutral
pauloostead,rt @silverpenydr: asiwaju bola ahmed tinubu has a lot of cognitive impairment. the fact that it's so evident and people still campaigning f…,2022-11-26 16:49:46+00:00,0,,,,Earth,bola tinubu,False,unknown,tinubu_apc,rt @user asiwaju bola ahmed tinubu has a lot of cognitive impairment. the fact that it's so evident and people still campaigning f…,Negative
MilkyMunir,"rt @deeoneayekooto: ""bola son of tinubu, lion the son of asabi....."" https://t.co/2gii0adro3",2022-11-26 16:49:46+00:00,0,,,,"Ilorin, 🇳🇬 Nigeria...... ",bola tinubu,True,unknown,tinubu_apc,"rt @user ""bola son of tinubu, lion the son of asabi....."" http",Neutral
Desmola,rt @mindset_tweet: those that love bola tinubu should go and collect their apv apc card and vote for him!,2022-11-26 16:49:39+00:00,0,,,,Universal ,bola tinubu,False,unknown,tinubu_apc,rt @user those that love bola tinubu should go and collect their apv apc card and vote for him!,Positive
osyboxd,@mrlurvy i hope you are with your avc apc to vote for bola ahmed tinubu 😁😁,2022-11-26 16:49:38+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,@user i hope you are with your avc apc to vote for bola ahmed tinubu 😁😁,Positive
enekpen4real,"rt @von_bismack: “the national chairman was almost painted like a pancake in god’s ears”-bola ahmed tinubu, nov. 26th, 2022.

this man need…",2022-11-26 16:49:34+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user “the national chairman was almost painted like a pancake in god’s ears”-bola ahmed tinubu, nov. 26th, 2022.

this man need…",Neutral
ozotony,"rt @officialjandor: today, markets across lagos have been forced to close with all traders mandated by governor sanwoolu government, to att…",2022-11-26 16:49:30+00:00,0,,,,,bola tinubu,False,unknown,,"rt @user today, markets across lagos have been forced to close with all traders mandated by governor sanwoolu government, to att…",Negative
MyTotalGossips,"lagos stood still today for the presidential candidate of the apc, bola ahmed tinubu! https://t.co/0h70cymftw",2022-11-26 16:49:29+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"lagos stood still today for the presidential candidate of the apc, bola ahmed tinubu! http",Neutral
jredsaint,"rt @makavelli275: “the national chairman was almost painted like a pancake in god’s ears”-bola ahmed tinubu, nov. 26th, 2022. https://t.co/…",2022-11-26 16:49:26+00:00,0,,,,"Lagos,Nigeria",bola tinubu,True,lagos,tinubu_apc,"rt @user “the national chairman was almost painted like a pancake in god’s ears”-bola ahmed tinubu, nov. 26th, 2022. http",Neutral
Josiahidam,"rt @edwardessien: you force people to close down their means of livelihood bcos you want to fill up a stadium in a show of arrogance

come…",2022-11-26 16:49:26+00:00,0,,,,locate me if you can😊,bola tinubu,False,unknown,,"rt @user you force people to close down their means of livelihood bcos you want to fill up a stadium in a show of arrogance

come…",Negative
biffamna,"rt @jayjaymax8: another banger, tinubu said we should go and collect our apv. 

abeg which one be apv again? na pvc be apv? hian! god abeg…",2022-11-26 16:49:25+00:00,0,,,,Nigeria,bola tinubu,True,unknown,tinubu_apc,"rt @user another banger, tinubu said we should go and collect our apv. 

abeg which one be apv again? na pvc be apv? hian! god abeg…",Neutral
TimothyAGUJ1,rt @victorisrael_: asiwaju bola ahmed tinubu drops another banger. oga said we should go and collect our apv. when did inec change pvc to a…,2022-11-26 16:49:24+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,rt @user asiwaju bola ahmed tinubu drops another banger. oga said we should go and collect our apv. when did inec change pvc to a…,Neutral
IamLady_Luna,"rt @nzube_agbo: when kenneth okonkwo said that asiwaju bola ahmed tinubu has become food for comedians, and a creator of comic relief, he w…",2022-11-26 16:49:23+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user when kenneth okonkwo said that asiwaju bola ahmed tinubu has become food for comedians, and a creator of comic relief, he w…",Neutral
monica_mati,"rt @nzube_agbo: when kenneth okonkwo said that asiwaju bola ahmed tinubu has become food for comedians, and a creator of comic relief, he w…",2022-11-26 16:49:23+00:00,0,,,,"Calgary, Canada",bola tinubu,False,unknown,tinubu_apc,"rt @user when kenneth okonkwo said that asiwaju bola ahmed tinubu has become food for comedians, and a creator of comic relief, he w…",Neutral
odudu007,"rt @akwaricharles: to even think omojuwa ran away from bad leadership for a masters in uk, also went ahead and married a canadian- nigerian…",2022-11-26 16:49:21+00:00,0,,,,"Abuja, Nigeria.",bola tinubu,True,abuja,,"rt @user to even think omojuwa ran away from bad leadership for a masters in uk, also went ahead and married a canadian- nigerian…",Neutral
RichChuks2,"rt @von_bismack: “the national chairman was almost painted like a pancake in god’s ears”-bola ahmed tinubu, nov. 26th, 2022.

this man need…",2022-11-26 16:49:21+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user “the national chairman was almost painted like a pancake in god’s ears”-bola ahmed tinubu, nov. 26th, 2022.

this man need…",Neutral
Charles_Mecon,rt @sports_doctor2: bola tinubu is not yet the president of nigeria and he’s forcing people to close their shops to go to teslim balogun st…,2022-11-26 16:49:20+00:00,0,,,,"Lagos, Nigeria",bola tinubu,True,lagos,tinubu_apc,rt @user bola tinubu is not yet the president of nigeria and he’s forcing people to close their shops to go to teslim balogun st…,Negative
OReckys_T,"rt @officialjandor: today, markets across lagos have been forced to close with all traders mandated by governor sanwoolu government, to att…",2022-11-26 16:49:17+00:00,0,,,,port Harcourt,bola tinubu,False,rivers,,"rt @user today, markets across lagos have been forced to close with all traders mandated by governor sanwoolu government, to att…",Negative
bukaetie,"rt @makavelli275: “the national chairman was almost painted like a pancake in god’s ears”-bola ahmed tinubu, nov. 26th, 2022. https://t.co/…",2022-11-26 16:49:07+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user “the national chairman was almost painted like a pancake in god’s ears”-bola ahmed tinubu, nov. 26th, 2022. http",Neutral
EcoMilder,wow! this is so beautiful. everyone who came to stand in solidarity with asiwaju bola tinubu and shettima at the teslim balogun stadium in lagos state are so happy. so much joy on their faces. they are so excited to be here. awwwww 🥹#godforbidbathing https://t.co/13bl3iv8m8,2022-11-26 16:49:07+00:00,0,,,"Place(_api=<tweepy.api.API object at 0x10e48fbe0>, id='00817d75276a95cf', url='https://api.twitter.com/1.1/geo/id/00817d75276a95cf.json', place_type='city', name='Lagos', full_name='Lagos, Nigeria', country_code='NG', country='Nigeria', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x10e48fbe0>, type='Polygon', coordinates=[[[3.2131467, 6.4278856], [3.4640641, 6.4278856], [3.4640641, 6.5583389], [3.2131467, 6.5583389]]]), attributes={})",Nigeria,bola tinubu,True,unknown,tinubu_apc,wow! this is so beautiful. everyone who came to stand in solidarity with asiwaju bola tinubu and shettima at the teslim balogun stadium in lagos state are so happy. so much joy on their faces. they are so excited to be here. awwwww 🥹#godforbidbathing http,Positive
MUkwenu,"rt @officialjandor: today, markets across lagos have been forced to close with all traders mandated by governor sanwoolu government, to att…",2022-11-26 16:49:07+00:00,0,,,,,bola tinubu,False,unknown,,"rt @user today, markets across lagos have been forced to close with all traders mandated by governor sanwoolu government, to att…",Negative
Exitednpoweryou,"rt @mr_jags: today in lagos for asiwaju bola ahmed tinubu @officialabat and @jidesanwoolu 

e soak !!!!! 🔥🔥🔥🙏🏽

#bat2023 

#tinubu2023 http…",2022-11-26 16:49:03+00:00,0,,,,Nigeria,bola tinubu,True,unknown,tinubu_apc,"rt @user today in lagos for asiwaju bola ahmed tinubu @user and @user 

e soak !!!!! 🔥🔥🔥🙏🏽

#bat2023 

#tinubu2023 http",Positive
taophic_o,"rt @deeoneayekooto: ""bola son of tinubu, lion the son of asabi....."" https://t.co/2gii0adro3",2022-11-26 16:49:02+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user ""bola son of tinubu, lion the son of asabi....."" http",Neutral
emmydo180,"rt @muchtalksblog1: watch moment when a hired pastor with n2k, said let asiwaju bola ahmed tinubu be the “next god of nigeria” 🙆🏾‍♂️🙆🏾‍♂️…",2022-11-26 16:49:01+00:00,0,,,,Nigeria,bola tinubu,True,unknown,tinubu_apc,"rt @user watch moment when a hired pastor with n2k, said let asiwaju bola ahmed tinubu be the “next god of nigeria” 🙆🏾‍♂️🙆🏾‍♂️…",Neutral
GbollayV,"rt @gbollayv: so it's everyday now..
asiwaju bola tinubu

""apv apc""",2022-11-26 16:49:01+00:00,0,,,,Nigeria,bola tinubu,True,unknown,tinubu_apc,"rt @user so it's everyday now..
asiwaju bola tinubu

""apv apc""",Neutral
juderaymond55,rt @fullness_101: imagine having a government where you do not have to protest because the government listens to you and acts accordingly?…,2022-11-26 16:49:01+00:00,0,,,,Nigeria,bola tinubu,True,unknown,,rt @user imagine having a government where you do not have to protest because the government listens to you and acts accordingly?…,Neutral
Chuxtapose20,rt @victorisrael_: asiwaju bola ahmed tinubu drops another banger. oga said we should go and collect our apv. when did inec change pvc to a…,2022-11-26 16:49:00+00:00,0,,,,"Lagos, Nigeria",bola tinubu,True,lagos,tinubu_apc,rt @user asiwaju bola ahmed tinubu drops another banger. oga said we should go and collect our apv. when did inec change pvc to a…,Neutral
OlalekanYakub1,"rt @deeoneayekooto: ""bola son of tinubu, lion the son of asabi....."" https://t.co/2gii0adro3",2022-11-26 16:48:59+00:00,0,,,,"Lagos, Nigeria",bola tinubu,True,lagos,tinubu_apc,"rt @user ""bola son of tinubu, lion the son of asabi....."" http",Neutral
NwamaraRaphael,"rt @nzube_agbo: when kenneth okonkwo said that asiwaju bola ahmed tinubu has become food for comedians, and a creator of comic relief, he w…",2022-11-26 16:48:58+00:00,0,,,,Nigeria,bola tinubu,True,unknown,tinubu_apc,"rt @user when kenneth okonkwo said that asiwaju bola ahmed tinubu has become food for comedians, and a creator of comic relief, he w…",Neutral
Sen_Jhibola2023,rt @akinalabi: bola tinubu asiwaju… ekun omo asabi 🐅 https://t.co/bw8zgvye3j,2022-11-26 16:48:56+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,rt @user bola tinubu asiwaju… ekun omo asabi 🐅 http,Neutral
Blaqatomcomedy,"rt @tinubuoclock: emi bola tinubu, ekun omo asabi 

only yoruba will understand that head shaking.tinubu wil defeat atiku and obi like kids…",2022-11-26 16:48:55+00:00,0,,,,"Abuja, Nigeria",bola tinubu,True,abuja,obi_labour,"rt @user emi bola tinubu, ekun omo asabi 

only yoruba will understand that head shaking.tinubu wil defeat atiku and obi like kids…",Neutral
Uizkiss2,rt @mindset_tweet: those that love bola tinubu should go and collect their apv apc card and vote for him!,2022-11-26 16:48:53+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,rt @user those that love bola tinubu should go and collect their apv apc card and vote for him!,Positive
Ade_Nurayn,"rt @mr_jags: today in lagos for asiwaju bola ahmed tinubu @officialabat and @jidesanwoolu 

e soak !!!!! 🔥🔥🔥🙏🏽

#bat2023 

#tinubu2023 http…",2022-11-26 16:48:53+00:00,0,,,,West Africa - Nigeria.,bola tinubu,True,unknown,tinubu_apc,"rt @user today in lagos for asiwaju bola ahmed tinubu @user and @user 

e soak !!!!! 🔥🔥🔥🙏🏽

#bat2023 

#tinubu2023 http",Positive
WERULEDWORLD,"rt @officialjandor: today, markets across lagos have been forced to close with all traders mandated by governor sanwoolu government, to att…",2022-11-26 16:48:51+00:00,0,,,,,bola tinubu,False,unknown,,"rt @user today, markets across lagos have been forced to close with all traders mandated by governor sanwoolu government, to att…",Negative
Uizkiss2,"rt @nzube_agbo: when kenneth okonkwo said that asiwaju bola ahmed tinubu has become food for comedians, and a creator of comic relief, he w…",2022-11-26 16:48:50+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user when kenneth okonkwo said that asiwaju bola ahmed tinubu has become food for comedians, and a creator of comic relief, he w…",Neutral
MsughKelvin,"rt @makavelli275: “the national chairman was almost painted like a pancake in god’s ears”-bola ahmed tinubu, nov. 26th, 2022. https://t.co/…",2022-11-26 16:48:49+00:00,0,,,,"Benue, Nigeria",bola tinubu,True,benue,tinubu_apc,"rt @user “the national chairman was almost painted like a pancake in god’s ears”-bola ahmed tinubu, nov. 26th, 2022. http",Neutral
NgoziObinwa5,"rt @muchtalksblog1: watch moment when a hired pastor with n2k, said let asiwaju bola ahmed tinubu be the “next god of nigeria” 🙆🏾‍♂️🙆🏾‍♂️…",2022-11-26 16:48:47+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user watch moment when a hired pastor with n2k, said let asiwaju bola ahmed tinubu be the “next god of nigeria” 🙆🏾‍♂️🙆🏾‍♂️…",Neutral
JoshEnakarhire,"rt @g_makuachukwu3: for the love of asiwaju bola ahmed tinubu and sen kashim shettima, lagos we're here!
#bathomecoming https://t.co/jscwhh…",2022-11-26 16:48:47+00:00,0,,,,"Lagos, Nigeria",bola tinubu,True,lagos,tinubu_apc,"rt @user for the love of asiwaju bola ahmed tinubu and sen kashim shettima, lagos we're here!
#bathomecoming http",Positive
laweeskippo,"rt @jarmari01: this is what we call true love for the true son of the soil.

lagos is home and it will always be home. asiwaju bola ahmed t…",2022-11-26 16:48:46+00:00,0,,,,"Country Club Hills, IL",bola tinubu,False,unknown,tinubu_apc,"rt @user this is what we call true love for the true son of the soil.

lagos is home and it will always be home. asiwaju bola ahmed t…",Positive
oduntutu,"rt @jayjaymax8: another banger, tinubu said we should go and collect our apv. 

abeg which one be apv again? na pvc be apv? hian! god abeg…",2022-11-26 16:48:45+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user another banger, tinubu said we should go and collect our apv. 

abeg which one be apv again? na pvc be apv? hian! god abeg…",Neutral
Abkrsuleiman,"rt @nafeezi: markets were forced to shut down for bola tinubu's campaign

the totalitarian regime waiting to happen in the event of any mis…",2022-11-26 16:48:42+00:00,0,,,,Kaduna Nigeria ,bola tinubu,True,kaduna,tinubu_apc,"rt @user markets were forced to shut down for bola tinubu's campaign

the totalitarian regime waiting to happen in the event of any mis…",Negative
iam_tonyparis,"rt @ikukuomac: bola amoda escobat tinubu asked his thugs to announce that market won't be opened today, that they should all go to tinubu c…",2022-11-26 16:48:40+00:00,0,,,,"Abuja, Nigeria",bola tinubu,True,abuja,tinubu_apc,"rt @user bola amoda escobat tinubu asked his thugs to announce that market won't be opened today, that they should all go to tinubu c…",Negative
okwudilieze15,"rt @afamdeluxo: if bola tinubu can be closing down markets and mandate traders to campaign for him, imagine what he would do as president o…",2022-11-26 16:48:39+00:00,0,,,,diaspora,bola tinubu,False,unknown,tinubu_apc,"rt @user if bola tinubu can be closing down markets and mandate traders to campaign for him, imagine what he would do as president o…",Neutral
nikscletus212,"rt @nzube_agbo: when kenneth okonkwo said that asiwaju bola ahmed tinubu has become food for comedians, and a creator of comic relief, he w…",2022-11-26 16:48:39+00:00,0,,,,"St Paul, MN  ",bola tinubu,False,unknown,tinubu_apc,"rt @user when kenneth okonkwo said that asiwaju bola ahmed tinubu has become food for comedians, and a creator of comic relief, he w…",Neutral
