user,tweet,date,likes,geo,coordinates,place,user_loc,query,in_nigeria,state,party_candidate,tweet_proc
Attackers21,"rt @nzube_agbo: when kenneth okonkwo said that asiwaju bola ahmed tinubu has become food for comedians, and a creator of comic relief, he w…",2022-11-26 16:34:18+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user when kenneth okonkwo said that asiwaju bola ahmed tinubu has become food for comedians, and a creator of comic relief, he w…"
the_fisherman11,"rt @kna_th: go and get your apv apc and you must vote.😂😂😂

truly, asiwaju bola ahmed tinubu’s health is suffering from mul-ti-li-pi-cation…",2022-11-26 16:34:16+00:00,0,,,,Nigeria,bola tinubu,True,unknown,tinubu_apc,"rt @user go and get your apv apc and you must vote.😂😂😂

truly, asiwaju bola ahmed tinubu’s health is suffering from mul-ti-li-pi-cation…"
Francis36859781,"rt @von_bismack: “the national chairman was almost painted like a pancake in god’s ears”-bola ahmed tinubu, nov. 26th, 2022.

this man need…",2022-11-26 16:34:14+00:00,0,,,,"Mons, Norway",bola tinubu,False,unknown,tinubu_apc,"rt @user “the national chairman was almost painted like a pancake in god’s ears”-bola ahmed tinubu, nov. 26th, 2022.

this man need…"
EricakuEric,"rt @tosino52: ""asiwaju bola ahmed tinubu is the most investigated nigerian presidential candidate and nothing has been found on him""

-rt h…",2022-11-26 16:34:11+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user ""asiwaju bola ahmed tinubu is the most investigated nigerian presidential candidate and nothing has been found on him""

-rt h…"
IfeanyiAninwao1,"rt @nzube_agbo: when kenneth okonkwo said that asiwaju bola ahmed tinubu has become food for comedians, and a creator of comic relief, he w…",2022-11-26 16:34:09+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user when kenneth okonkwo said that asiwaju bola ahmed tinubu has become food for comedians, and a creator of comic relief, he w…"
Yeribabaa,"rt @mr_jags: today in lagos for asiwaju bola ahmed tinubu @officialabat and @jidesanwoolu 

e soak !!!!! 🔥🔥🔥🙏🏽

#bat2023 

#tinubu2023 http…",2022-11-26 16:34:09+00:00,0,,,,Nigeria,bola tinubu,True,unknown,tinubu_apc,"rt @user today in lagos for asiwaju bola ahmed tinubu @user and @user 

e soak !!!!! 🔥🔥🔥🙏🏽

#bat2023 

#tinubu2023 http"
Iam_NETE,rt @victorisrael_: wow! this is so beautiful. everyone who came to stand in solidarity with asiwaju bola tinubu and shettima at the teslim…,2022-11-26 16:34:08+00:00,0,,,,Nigeria,bola tinubu,True,unknown,tinubu_apc,rt @user wow! this is so beautiful. everyone who came to stand in solidarity with asiwaju bola tinubu and shettima at the teslim…
DBG31236522,"rt @afamdeluxo: if bola tinubu can be closing down markets and mandate traders to campaign for him, imagine what he would do as president o…",2022-11-26 16:34:08+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user if bola tinubu can be closing down markets and mandate traders to campaign for him, imagine what he would do as president o…"
eneh3_eneh,"rt @makavelli275: “the national chairman was almost painted like a pancake in god’s ears”-bola ahmed tinubu, nov. 26th, 2022. https://t.co/…",2022-11-26 16:34:05+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user “the national chairman was almost painted like a pancake in god’s ears”-bola ahmed tinubu, nov. 26th, 2022. http"
Georgekuzy,rt @victorisrael_: asiwaju bola ahmed tinubu drops another banger. oga said we should go and collect our apv. when did inec change pvc to a…,2022-11-26 16:34:04+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,rt @user asiwaju bola ahmed tinubu drops another banger. oga said we should go and collect our apv. when did inec change pvc to a…
GidiOracle,"rt @officialjandor: today, markets across lagos have been forced to close with all traders mandated by governor sanwoolu government, to att…",2022-11-26 16:34:04+00:00,0,,,,"Blue Earth, MN ",bola tinubu,False,unknown,,"rt @user today, markets across lagos have been forced to close with all traders mandated by governor sanwoolu government, to att…"
capo_bbg,"rt @ikukuomac: bola amoda escobat tinubu asked his thugs to announce that market won't be opened today, that they should all go to tinubu c…",2022-11-26 16:34:00+00:00,0,,,,"Port Harcourt, Nigeria",bola tinubu,True,rivers,tinubu_apc,"rt @user bola amoda escobat tinubu asked his thugs to announce that market won't be opened today, that they should all go to tinubu c…"
gunbishi,rt @victorisrael_: wow! this is so beautiful. everyone who came to stand in solidarity with asiwaju bola tinubu and shettima at the teslim…,2022-11-26 16:33:59+00:00,0,,,,"Hawaii, USA",bola tinubu,False,unknown,tinubu_apc,rt @user wow! this is so beautiful. everyone who came to stand in solidarity with asiwaju bola tinubu and shettima at the teslim…
EricakuEric,"rt @eleluayoola: today in lagos. 

it is a must for me to vote for asiwaju bola ahmed tinubu. i have my pvc.
♾️♾️♾️ https://t.co/uekakgbzrq",2022-11-26 16:33:58+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user today in lagos. 

it is a must for me to vote for asiwaju bola ahmed tinubu. i have my pvc.
♾️♾️♾️ http"
MrPatri56805144,"rt @muchtalksblog1: “vote for me for the progress &amp; stability of lagos state” — asiwaju bola ahmed tinubu tells his supporters.

on hearing…",2022-11-26 16:33:55+00:00,0,,,,Nigeria,bola tinubu,True,unknown,tinubu_apc,"rt @user “vote for me for the progress &amp; stability of lagos state” — asiwaju bola ahmed tinubu tells his supporters.

on hearing…"
EmmanuelIkegwu4,rt @victorisrael_: wow! this is so beautiful. everyone who came to stand in solidarity with asiwaju bola tinubu and shettima at the teslim…,2022-11-26 16:33:54+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,rt @user wow! this is so beautiful. everyone who came to stand in solidarity with asiwaju bola tinubu and shettima at the teslim…
BTalion001,"rt @lollylarry1: dr mrs aisha buhari , the wife of the presidential candidate, senator oluremi tinubu and wife of the vice presidential can…",2022-11-26 16:33:53+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user dr mrs aisha buhari , the wife of the presidential candidate, senator oluremi tinubu and wife of the vice presidential can…"
iam_iykechris,"rt @michael_belex: ""go and take your apv apc and you must vote""

today's banger 😂🤣😂

• manifesto • gistlover • rufai • asiwaju bola ahmed t…",2022-11-26 16:33:51+00:00,0,,,,"Abuja, Nigeria",bola tinubu,True,abuja,tinubu_apc,"rt @user ""go and take your apv apc and you must vote""

today's banger 😂🤣😂

• manifesto • gistlover • rufai • asiwaju bola ahmed t…"
Chudimoore1,@hauwaallahbura wow! this is so beautiful. everyone who came to stand in solidarity with asiwaju bola tinubu and shettima at the teslim balogun stadium in lagos state are so happy. so much joy on their faces. they are so excited to be here. awwwww 🥹 https://t.co/g7hv2sr1pc https://t.co/ql9tk6e5iw,2022-11-26 16:33:50+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,@user wow! this is so beautiful. everyone who came to stand in solidarity with asiwaju bola tinubu and shettima at the teslim balogun stadium in lagos state are so happy. so much joy on their faces. they are so excited to be here. awwwww 🥹 http http
ogechi73776467,rt @mindset_tweet: those that love bola tinubu should go and collect their apv apc card and vote for him!,2022-11-26 16:33:50+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,rt @user those that love bola tinubu should go and collect their apv apc card and vote for him!
TheoAbuAgada,"rt @officialjandor: today, markets across lagos have been forced to close with all traders mandated by governor sanwoolu government, to att…",2022-11-26 16:33:50+00:00,0,,,,"Abuja, Nigeria",bola tinubu,True,abuja,,"rt @user today, markets across lagos have been forced to close with all traders mandated by governor sanwoolu government, to att…"
obikoyaemmanue1,"rt @nzube_agbo: when kenneth okonkwo said that asiwaju bola ahmed tinubu has become food for comedians, and a creator of comic relief, he w…",2022-11-26 16:33:48+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user when kenneth okonkwo said that asiwaju bola ahmed tinubu has become food for comedians, and a creator of comic relief, he w…"
alabi_damola,rt @apcprescc2022: mammoth crowd flood teslim balogun stadium in surulere as lagos all progressive congress (apc) supporters welcome bola a…,2022-11-26 16:33:45+00:00,0,,,,"Lagos, Nigeria",bola tinubu,True,lagos,tinubu_apc,rt @user mammoth crowd flood teslim balogun stadium in surulere as lagos all progressive congress (apc) supporters welcome bola a…
iamscrummy_,"rt @nzube_agbo: when kenneth okonkwo said that asiwaju bola ahmed tinubu has become food for comedians, and a creator of comic relief, he w…",2022-11-26 16:33:44+00:00,0,,,,"Lagos, Nigeria",bola tinubu,True,lagos,tinubu_apc,"rt @user when kenneth okonkwo said that asiwaju bola ahmed tinubu has become food for comedians, and a creator of comic relief, he w…"
AdrianObinna1,"rt @kelechiphd: “the national chairman was almost painted like a pancake in god’s ears.”

-bola ahmed tinubu, nov. 26th, 2022.",2022-11-26 16:33:42+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user “the national chairman was almost painted like a pancake in god’s ears.”

-bola ahmed tinubu, nov. 26th, 2022."
saigitariuswiz,rt @victorisrael_: wow! this is so beautiful. everyone who came to stand in solidarity with asiwaju bola tinubu and shettima at the teslim…,2022-11-26 16:33:40+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,rt @user wow! this is so beautiful. everyone who came to stand in solidarity with asiwaju bola tinubu and shettima at the teslim…
NemeremTTS,rt @mindset_tweet: those that love bola tinubu should go and collect their apv apc card and vote for him!,2022-11-26 16:33:40+00:00,0,,,,"Federal Capital Territory, Nig",bola tinubu,False,abuja,tinubu_apc,rt @user those that love bola tinubu should go and collect their apv apc card and vote for him!
excel_edwin,rt @victorisrael_: wow! this is so beautiful. everyone who came to stand in solidarity with asiwaju bola tinubu and shettima at the teslim…,2022-11-26 16:33:40+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,rt @user wow! this is so beautiful. everyone who came to stand in solidarity with asiwaju bola tinubu and shettima at the teslim…
MoreMoneyTips3,"rt @afamdeluxo: if bola tinubu can be closing down markets and mandate traders to campaign for him, imagine what he would do as president o…",2022-11-26 16:33:38+00:00,0,,,,United States,bola tinubu,False,unknown,tinubu_apc,"rt @user if bola tinubu can be closing down markets and mandate traders to campaign for him, imagine what he would do as president o…"
Reserved4Christ,"rt @makavelli275: “the national chairman was almost painted like a pancake in god’s ears”-bola ahmed tinubu, nov. 26th, 2022. https://t.co/…",2022-11-26 16:33:38+00:00,0,,,,Port-Harcourt,bola tinubu,False,rivers,tinubu_apc,"rt @user “the national chairman was almost painted like a pancake in god’s ears”-bola ahmed tinubu, nov. 26th, 2022. http"
donciccio321,"rt @sheikhanalo: lagosians were ordered to close their shops and go to teslim balogun stadium to campaign for bola tinubu.

this is what i…",2022-11-26 16:33:36+00:00,0,,,,"Iba, Nigeria",bola tinubu,True,unknown,tinubu_apc,"rt @user lagosians were ordered to close their shops and go to teslim balogun stadium to campaign for bola tinubu.

this is what i…"
Gozienoble1,rt @victorisrael_: asiwaju bola ahmed tinubu drops another banger. oga said we should go and collect our apv. when did inec change pvc to a…,2022-11-26 16:33:34+00:00,0,,,,"Lagos, Nigeria",bola tinubu,True,lagos,tinubu_apc,rt @user asiwaju bola ahmed tinubu drops another banger. oga said we should go and collect our apv. when did inec change pvc to a…
Sylvesterperry,"rt @nzube_agbo: when kenneth okonkwo said that asiwaju bola ahmed tinubu has become food for comedians, and a creator of comic relief, he w…",2022-11-26 16:33:33+00:00,0,,,,Port Harcourt ,bola tinubu,False,rivers,tinubu_apc,"rt @user when kenneth okonkwo said that asiwaju bola ahmed tinubu has become food for comedians, and a creator of comic relief, he w…"
kolason2010,"rt @ikukuomac: bola amoda escobat tinubu asked his thugs to announce that market won't be opened today, that they should all go to tinubu c…",2022-11-26 16:33:33+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user bola amoda escobat tinubu asked his thugs to announce that market won't be opened today, that they should all go to tinubu c…"
LordJustusN,inec should disqualify asiwaju bola ahmed tinubu immediately. at some point everyone needs to set aside personal gain for the benefits of 200 million nigerians. asiwaju's calling pvc apv apc has proved again that he is 'dead'. those hailing him in surulere today are evil https://t.co/xjemqshny0,2022-11-26 16:33:31+00:00,12,,,,,bola tinubu,False,unknown,tinubu_apc,inec should disqualify asiwaju bola ahmed tinubu immediately. at some point everyone needs to set aside personal gain for the benefits of 200 million nigerians. asiwaju's calling pvc apv apc has proved again that he is 'dead'. those hailing him in surulere today are evil http
MasterPackerPut,rt @sports_doctor2: bola tinubu is not yet the president of nigeria and he’s forcing people to close their shops to go to teslim balogun st…,2022-11-26 16:33:31+00:00,0,,,,"Nottingham, England",bola tinubu,False,unknown,tinubu_apc,rt @user bola tinubu is not yet the president of nigeria and he’s forcing people to close their shops to go to teslim balogun st…
Stainlesssworld,rt @victorisrael_: wow! this is so beautiful. everyone who came to stand in solidarity with asiwaju bola tinubu and shettima at the teslim…,2022-11-26 16:33:30+00:00,0,,,,Where there is Love&Laughter,bola tinubu,False,unknown,tinubu_apc,rt @user wow! this is so beautiful. everyone who came to stand in solidarity with asiwaju bola tinubu and shettima at the teslim…
GbolahanOsoneye,"rt @jarmari01: this is what we call true love for the true son of the soil.

lagos is home and it will always be home. asiwaju bola ahmed t…",2022-11-26 16:33:28+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user this is what we call true love for the true son of the soil.

lagos is home and it will always be home. asiwaju bola ahmed t…"
Dampics,rt @akinalabi: bola tinubu asiwaju… ekun omo asabi 🐅 https://t.co/bw8zgvye3j,2022-11-26 16:33:27+00:00,0,,,,"Oyo, Nigeria",bola tinubu,True,oyo,tinubu_apc,rt @user bola tinubu asiwaju… ekun omo asabi 🐅 http
Oldbene,"rt @fashemmy2010: ""go and take your apv apc and you must vote""

today's sub from asiwaju bola ahmed tinubu .no sensible person will vote th…",2022-11-26 16:33:27+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user ""go and take your apv apc and you must vote""

today's sub from asiwaju bola ahmed tinubu .no sensible person will vote th…"
AAkporoh,"rt @officialjandor: today, markets across lagos have been forced to close with all traders mandated by governor sanwoolu government, to att…",2022-11-26 16:33:26+00:00,0,,,,,bola tinubu,False,unknown,,"rt @user today, markets across lagos have been forced to close with all traders mandated by governor sanwoolu government, to att…"
EricakuEric,"rt @madachi_abba: the crowd in teslim balogun stadium is electrifying ,asiwaju bola ahmed tinubu is showing off his organic followers in la…",2022-11-26 16:33:25+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user the crowd in teslim balogun stadium is electrifying ,asiwaju bola ahmed tinubu is showing off his organic followers in la…"
ANDRIY_BODASHKA,"rt @makavelli275: “the national chairman was almost painted like a pancake in god’s ears”-bola ahmed tinubu, nov. 26th, 2022. https://t.co/…",2022-11-26 16:33:24+00:00,0,,,,Nigeria,bola tinubu,True,unknown,tinubu_apc,"rt @user “the national chairman was almost painted like a pancake in god’s ears”-bola ahmed tinubu, nov. 26th, 2022. http"
Oldbene,"rt @jayjaymax8: another banger, tinubu said we should go and collect our apv. 

abeg which one be apv again? na pvc be apv? hian! god abeg…",2022-11-26 16:33:21+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user another banger, tinubu said we should go and collect our apv. 

abeg which one be apv again? na pvc be apv? hian! god abeg…"
Glykeviz,rt @oyinkitana: here is a video of traders and market women in lagos being coerce to close their shops and attend bat campaign rally at tes…,2022-11-26 16:33:21+00:00,0,,,,"go straight, turn right. There",bola tinubu,False,unknown,,rt @user here is a video of traders and market women in lagos being coerce to close their shops and attend bat campaign rally at tes…
omoolokunola,rt @ovienews: retweet to support asiwaju bola ahmed tinubu for president. i believe in him and his vision . https://t.co/2elm18e5hf,2022-11-26 16:33:16+00:00,0,,,,"Lagos, Nigeria",bola tinubu,True,lagos,tinubu_apc,rt @user retweet to support asiwaju bola ahmed tinubu for president. i believe in him and his vision . http
Speak4ThemAll,"rt @nzube_agbo: when kenneth okonkwo said that asiwaju bola ahmed tinubu has become food for comedians, and a creator of comic relief, he w…",2022-11-26 16:33:15+00:00,0,,,,"Ibadan, Nigeria",bola tinubu,True,unknown,tinubu_apc,"rt @user when kenneth okonkwo said that asiwaju bola ahmed tinubu has become food for comedians, and a creator of comic relief, he w…"
abraham_edoweku,"rt @von_bismack: “the national chairman was almost painted like a pancake in god’s ears”-bola ahmed tinubu, nov. 26th, 2022.

this man need…",2022-11-26 16:33:15+00:00,0,,,,"Benin-City, Nigeria",bola tinubu,True,unknown,tinubu_apc,"rt @user “the national chairman was almost painted like a pancake in god’s ears”-bola ahmed tinubu, nov. 26th, 2022.

this man need…"
Felixity19,"rt @von_bismack: “the national chairman was almost painted like a pancake in god’s ears”-bola ahmed tinubu, nov. 26th, 2022.

this man need…",2022-11-26 16:33:14+00:00,0,,,,Enugu,bola tinubu,False,enugu,tinubu_apc,"rt @user “the national chairman was almost painted like a pancake in god’s ears”-bola ahmed tinubu, nov. 26th, 2022.

this man need…"
Mantyful,rt @mindset_tweet: those that love bola tinubu should go and collect their apv apc card and vote for him!,2022-11-26 16:33:14+00:00,0,,,,Lagos,bola tinubu,False,lagos,tinubu_apc,rt @user those that love bola tinubu should go and collect their apv apc card and vote for him!
NoblityofJustiz,rt @victorisrael_: wow! this is so beautiful. everyone who came to stand in solidarity with asiwaju bola tinubu and shettima at the teslim…,2022-11-26 16:33:13+00:00,0,,,,"Victoria, British Columbia",bola tinubu,False,unknown,tinubu_apc,rt @user wow! this is so beautiful. everyone who came to stand in solidarity with asiwaju bola tinubu and shettima at the teslim…
Dominic_Ebi,rt @victorisrael_: wow! this is so beautiful. everyone who came to stand in solidarity with asiwaju bola tinubu and shettima at the teslim…,2022-11-26 16:33:08+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,rt @user wow! this is so beautiful. everyone who came to stand in solidarity with asiwaju bola tinubu and shettima at the teslim…
Jaguar_Oaks,"rt @nzube_agbo: when kenneth okonkwo said that asiwaju bola ahmed tinubu has become food for comedians, and a creator of comic relief, he w…",2022-11-26 16:33:07+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user when kenneth okonkwo said that asiwaju bola ahmed tinubu has become food for comedians, and a creator of comic relief, he w…"
BeginEsquire,"rt @officialjandor: today, markets across lagos have been forced to close with all traders mandated by governor sanwoolu government, to att…",2022-11-26 16:33:04+00:00,0,,,,"Lagos,Nigeria",bola tinubu,True,lagos,,"rt @user today, markets across lagos have been forced to close with all traders mandated by governor sanwoolu government, to att…"
Gaining_King,"asiwaju bola ahmed , #tinubu drops another banger. oga said we should go and collect our apv. when did #inec change pvc to apv? 😂😂😂

everybody just dey laugh for teslim balogun stadium, surulere lagos state 

can never be my #peterobiforpresident2023 https://t.co/iiorj1jj84",2022-11-26 16:33:04+00:00,0,,,,everywhere,bola tinubu,False,unknown,obi_labour,"asiwaju bola ahmed , #tinubu drops another banger. oga said we should go and collect our apv. when did #inec change pvc to apv? 😂😂😂

everybody just dey laugh for teslim balogun stadium, surulere lagos state 

can never be my #peterobiforpresident2023 http"
masensNN,"rt @bigchiefdamian: ""do you love me? go and take your app apc and you must vote...""

wahala. another banger from bola tinubu 😂😭",2022-11-26 16:33:01+00:00,0,,,,Benin City For Peter Obi ,bola tinubu,False,unknown,tinubu_apc,"rt @user ""do you love me? go and take your app apc and you must vote...""

wahala. another banger from bola tinubu 😂😭"
EcoMilder,"@adeyanjudeji when kenneth okonkwo said that asiwaju bola ahmed tinubu has become food for comedians, and a creator of comic relief, he wasn't just blabbing.

today he boldly said at his lagos rally "" if you love me, get ur apv, apc and vote""

he couldn't even say pvc correctly, terrible !!",2022-11-26 16:32:58+00:00,1,,,,Nigeria,bola tinubu,True,unknown,tinubu_apc,"@user when kenneth okonkwo said that asiwaju bola ahmed tinubu has become food for comedians, and a creator of comic relief, he wasn't just blabbing.

today he boldly said at his lagos rally "" if you love me, get ur apv, apc and vote""

he couldn't even say pvc correctly, terrible !!"
DailyOse,rt @mindset_tweet: those that love bola tinubu should go and collect their apv apc card and vote for him!,2022-11-26 16:32:57+00:00,0,,,,Oppressed Society,bola tinubu,False,unknown,tinubu_apc,rt @user those that love bola tinubu should go and collect their apv apc card and vote for him!
ojolanre,rt @tosino52: adamu orisa play to welcome an illustrious son (asiwaju bola ahmed tinubu). the adamu orisa play is only organized during spe…,2022-11-26 16:32:52+00:00,0,,,,Nigeria 🇳🇬 ,bola tinubu,True,unknown,tinubu_apc,rt @user adamu orisa play to welcome an illustrious son (asiwaju bola ahmed tinubu). the adamu orisa play is only organized during spe…
tony_Etimimoh,rt @victorisrael_: asiwaju bola ahmed tinubu drops another banger. oga said we should go and collect our apv. when did inec change pvc to a…,2022-11-26 16:32:48+00:00,0,,,,"Uyo, Nigeria",bola tinubu,True,unknown,tinubu_apc,rt @user asiwaju bola ahmed tinubu drops another banger. oga said we should go and collect our apv. when did inec change pvc to a…
UOgwurumba,rt @afamdeluxo: bola tinubu drops another banger! 😭 https://t.co/po0vpjcp5h,2022-11-26 16:32:48+00:00,0,,,,ALMIGHTY GOD,bola tinubu,False,unknown,tinubu_apc,rt @user bola tinubu drops another banger! 😭 http
Temitopewahab5,"rt @nzube_agbo: when kenneth okonkwo said that asiwaju bola ahmed tinubu has become food for comedians, and a creator of comic relief, he w…",2022-11-26 16:32:46+00:00,0,,,,somewhere in the world 🌍,bola tinubu,False,unknown,tinubu_apc,"rt @user when kenneth okonkwo said that asiwaju bola ahmed tinubu has become food for comedians, and a creator of comic relief, he w…"
itsRexAfia,"rt @michael_belex: ""go and take your apv apc and you must vote""

today's banger 😂🤣😂

• manifesto • gistlover • rufai • asiwaju bola ahmed t…",2022-11-26 16:32:43+00:00,0,,,,Here,bola tinubu,False,unknown,tinubu_apc,"rt @user ""go and take your apv apc and you must vote""

today's banger 😂🤣😂

• manifesto • gistlover • rufai • asiwaju bola ahmed t…"
omegaemmac,"rt @michael_belex: ""go and take your apv apc and you must vote""

today's banger 😂🤣😂

• manifesto • gistlover • rufai • asiwaju bola ahmed t…",2022-11-26 16:32:43+00:00,0,,,,"Port Harcourt, Nigeria",bola tinubu,True,rivers,tinubu_apc,"rt @user ""go and take your apv apc and you must vote""

today's banger 😂🤣😂

• manifesto • gistlover • rufai • asiwaju bola ahmed t…"
tammy_nwosu,rt @victorisrael_: asiwaju bola ahmed tinubu drops another banger. oga said we should go and collect our apv. when did inec change pvc to a…,2022-11-26 16:32:39+00:00,0,,,,"Port Harcourt, Nigeria",bola tinubu,True,rivers,tinubu_apc,rt @user asiwaju bola ahmed tinubu drops another banger. oga said we should go and collect our apv. when did inec change pvc to a…
Dampics,"rt @tinubuoclock: emi bola tinubu, ekun omo asabi 

only yoruba will understand that head shaking.tinubu wil defeat atiku and obi like kids…",2022-11-26 16:32:39+00:00,0,,,,"Oyo, Nigeria",bola tinubu,True,oyo,obi_labour,"rt @user emi bola tinubu, ekun omo asabi 

only yoruba will understand that head shaking.tinubu wil defeat atiku and obi like kids…"
the_fisherman11,"rt @nzube_agbo: when kenneth okonkwo said that asiwaju bola ahmed tinubu has become food for comedians, and a creator of comic relief, he w…",2022-11-26 16:32:39+00:00,0,,,,Nigeria,bola tinubu,True,unknown,tinubu_apc,"rt @user when kenneth okonkwo said that asiwaju bola ahmed tinubu has become food for comedians, and a creator of comic relief, he w…"
viki042019,"rt @officialjandor: today, markets across lagos have been forced to close with all traders mandated by governor sanwoolu government, to att…",2022-11-26 16:32:38+00:00,0,,,,"Lagos, Nigeria",bola tinubu,True,lagos,,"rt @user today, markets across lagos have been forced to close with all traders mandated by governor sanwoolu government, to att…"
MosesOlawunmi4,"rt @afamdeluxo: bola tinubu just subbed peter obi on tv. in his words, 

“atiku has been running &amp; should stop running. the other one, he t…",2022-11-26 16:32:36+00:00,0,,,,"Lagos, Nigeria",bola tinubu,True,lagos,obi_labour,"rt @user bola tinubu just subbed peter obi on tv. in his words, 

“atiku has been running &amp; should stop running. the other one, he t…"
Mantyful,"rt @jaypeegeneral: another banger: “go and take your apv apc and you must vote.” bola ahmed tinubu 

https://t.co/bymdy8jgev",2022-11-26 16:32:33+00:00,0,,,,Lagos,bola tinubu,False,lagos,tinubu_apc,"rt @user another banger: “go and take your apv apc and you must vote.” bola ahmed tinubu 

https://t.co/bymdy8jgev"
maureen_of,rt @nkemchor_: imagine having a government where you do not have to protest because the government listens to you and acts accordingly? now…,2022-11-26 16:32:32+00:00,0,,,,,bola tinubu,False,unknown,,rt @user imagine having a government where you do not have to protest because the government listens to you and acts accordingly? now…
sicilyben,"rt @afamdeluxo: if bola tinubu can be closing down markets and mandate traders to campaign for him, imagine what he would do as president o…",2022-11-26 16:32:32+00:00,0,,,,Kuala Lumpur City,bola tinubu,False,unknown,tinubu_apc,"rt @user if bola tinubu can be closing down markets and mandate traders to campaign for him, imagine what he would do as president o…"
Charles0010,"rt @qdpaper2: despite the crowd for asiwaju bola ahmed tinubu at the teslim balogun stadium today,👇🏿👇🏿

1. it was peaceful.
2. no phone was…",2022-11-26 16:32:30+00:00,0,,,,Ibadan,bola tinubu,False,unknown,tinubu_apc,"rt @user despite the crowd for asiwaju bola ahmed tinubu at the teslim balogun stadium today,👇🏿👇🏿

1. it was peaceful.
2. no phone was…"
WaleOlu3,rt @victorisrael_: wow! this is so beautiful. everyone who came to stand in solidarity with asiwaju bola tinubu and shettima at the teslim…,2022-11-26 16:32:30+00:00,0,,,,Earth,bola tinubu,False,unknown,tinubu_apc,rt @user wow! this is so beautiful. everyone who came to stand in solidarity with asiwaju bola tinubu and shettima at the teslim…
Oldbene,"rt @jaypeegeneral: another banger: “go and take your apv apc and you must vote.” bola ahmed tinubu 

https://t.co/bymdy8jgev",2022-11-26 16:32:30+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user another banger: “go and take your apv apc and you must vote.” bola ahmed tinubu 

https://t.co/bymdy8jgev"
ozoM042,"rt @makavelli275: “the national chairman was almost painted like a pancake in god’s ears”-bola ahmed tinubu, nov. 26th, 2022. https://t.co/…",2022-11-26 16:32:29+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user “the national chairman was almost painted like a pancake in god’s ears”-bola ahmed tinubu, nov. 26th, 2022. http"
dejiadele,"rt @nzube_agbo: when kenneth okonkwo said that asiwaju bola ahmed tinubu has become food for comedians, and a creator of comic relief, he w…",2022-11-26 16:32:27+00:00,0,,,,"Lagos, Nigeria.",bola tinubu,True,lagos,tinubu_apc,"rt @user when kenneth okonkwo said that asiwaju bola ahmed tinubu has become food for comedians, and a creator of comic relief, he w…"
godswillthe,"rt @officialjandor: today, markets across lagos have been forced to close with all traders mandated by governor sanwoolu government, to att…",2022-11-26 16:32:26+00:00,0,,,,,bola tinubu,False,unknown,,"rt @user today, markets across lagos have been forced to close with all traders mandated by governor sanwoolu government, to att…"
MaryKalu40,rt @mindset_tweet: those that love bola tinubu should go and collect their apv apc card and vote for him!,2022-11-26 16:32:23+00:00,0,,,, ,bola tinubu,False,unknown,tinubu_apc,rt @user those that love bola tinubu should go and collect their apv apc card and vote for him!
Francis36859781,"rt @makavelli275: “the national chairman was almost painted like a pancake in god’s ears”-bola ahmed tinubu, nov. 26th, 2022. https://t.co/…",2022-11-26 16:32:23+00:00,0,,,,"Mons, Norway",bola tinubu,False,unknown,tinubu_apc,"rt @user “the national chairman was almost painted like a pancake in god’s ears”-bola ahmed tinubu, nov. 26th, 2022. http"
Haysh_Dee,"rt @g_makuachukwu3: asiwaju bola ahmed tinubu to lagosians ""do you love me?

lagosians: yes, we do!

@officialabat: go and take you pvc and…",2022-11-26 16:32:23+00:00,0,,,,Port Harcourt,bola tinubu,False,rivers,tinubu_apc,"rt @user asiwaju bola ahmed tinubu to lagosians ""do you love me?

lagosians: yes, we do!

@officialabat: go and take you pvc and…"
Officialmjeez,"rt @officialjandor: today, markets across lagos have been forced to close with all traders mandated by governor sanwoolu government, to att…",2022-11-26 16:32:22+00:00,0,,,,"Barcelona, Spain",bola tinubu,False,unknown,,"rt @user today, markets across lagos have been forced to close with all traders mandated by governor sanwoolu government, to att…"
